index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice,backtranslated
79677,"Me cago en todo que me ha venido a la mente el olor del metro con un negro al lado en verano, tarde arruinada.",0,0,0,1,0,3.6,"Me cago en todo lo que ha venido a la mente el olor del metro con un lado negro en verano, tardío en ruinas."
79674,Si no sos blanco deberias estar muerto. Viva hitler,0,0,0,1,0,5.0,"Si no eres blanco, deberías estar muerto. Long Live Hitler"
79673,"tio me cago en los putos negros, ojala se istingan por cierto viva hitler, franco y 🇪🇸  por Un Mundo Blanco    Negros De Mierda   Negros Muertos  ",0,0,0,1,0,4.0,"Tío I Mierda en la puta negra, espero que Viva Hitler, Franco y 🇪🇸 para una mierda negra Black World Dead Dead"
79620,Jaja todos a su país deportación masiva yaaa todos los de las bandas y menas implicados en delitos a su puta casa en patera,0,0,0,1,0,3.6,Jaja todo a tu país deportación masiva yaaa todas las bandas y hombres involucrados en crímenes a tu maldita casa en patera
79619,"Se equivoca y mucho
Los menas deben volver TODOS. a su país y a sus padres el que los tenga
ESPAÑA no es guardería de delincuentes",0,0,0,1,0,3.8,"Está mal y mucho
Menas debe volver. a su país y sus padres que los tienen
España no es una guardería de delincuentes"
79618,Vayánse a la mierda con la plandemia. Hasta los huevos de esta tomadura de pelo. Atiendan a los palmeros de una puta vez y frenen la llegada de Menas.,0,0,0,1,0,2.8,Ir a la mierda con la plandemia. Incluso los huevos de esta burla. Asisten a las palmeras de una mierda una vez y detienen la llegada de Menas.
79617,"Acaba de decir el telediario, que en Canarias no caben más menas que los manden a otro sitio ,por ejemplo a la península. Una puta mierda . Os lo comes vosotros canarios asquerosos o aprender a votar hdlgp",0,0,0,1,0,3.4,"La noticia acaba de decir que en las Islas Canarias no hay más hombres que los envíen a otro sitio, por ejemplo, a la península. Una mierda. Usted es asqueroso canarios o aprende a votar HDLGP"
79569,"A ver, yo prefiero que me robe Endesa a que me roben unos negros que huelen mal.",0,0,0,1,0,4.0,"Veamos, prefiero que robes de ti para robar a los negros que huelen mal."
79568,Los negros huelen tan mal para que los ciegos también puedan sentir asco.,0,0,0,1,0,4.4,Los negros huelen tan mal para que el ciego también pueda sentir asco.
79567,"Racismo sería si se lo impidieran a una raza. Pero esto va de impedírselo a inmigrantes VIOLENTOS Y CRIMINALES. Eso no es RACISMO, es sentido común.
Solo queda VOX, señores.",0,0,0,1,0,2.8,"El racismo sería si se les impediera una carrera. Pero esto va a evitar que los inmigrantes violentos y criminales. Eso no es racismo, es sentido común.
Solo hay Vox, caballeros."
79566,"No más inmigrantes ilegales! Son sicarios, ladrones, asesinos. Chávez les enseño a NO trabajar! Y ahora q no hay nada q saquear en Venezuela vienen por Chile! Q se vayan YA!expulsados de Chile ! Fuera",0,0,0,1,0,3.6,"¡No más inmigrantes ilegales! Son sesgos, ladrones, asesinos. ¡Chávez les enseñó a no trabajar! ¡Y ahora que no hay nada que saquear en Venezuela, ven a Chile! ¡Que se vayan! ¡Expulsado de Chile! Afuera"
79565,La única forma que se larguen los inmigrantes asquerosos es no dando trabajo ni arriendo.,0,0,0,1,0,3.0,La única forma en que los inmigrantes desagradables se van es no dar trabajo ni alquiler.
8819,"“De aquellos de quienes se dicen ser gallegos, catalanes, vascos, extremeños, castellanos, etc..antes que españoles, desconfiad siempre. Suelen ser españoles incompletos, insuficientes, de quienes nada grande puede esperarse”. 
MENTION MENTION això deia Antonio machado",0,0,0,1,0,2.8,"“De aquellos que dicen que son galices, catalanes, vascos, extremas, castellanos, etc. antes de los españoles, siempre desconfían. Por lo general, son españoles incompletos e insuficientes, de quienes no se puede esperar nada. ""
Mencione Això Deia Antonio Machado"
79563,"Os voy a contar mi problema con un inmigrante... Paso delante de mí, se me quedó mirando, yo lo miré con mala cara y no pasó nada... Ya han llegado a Valladolid 🤣🤣🤣 Acompañadme para más historias de terror como esta 😭😭😭😂😂😂 Putos inmigrantes que miran con odio.",0,0,0,1,0,2.8,"Te voy a contar mi problema con un inmigrante ... Gasto frente a mí, me miré, lo miré con una cara mala y no pasó nada ... ya han llegado a Valladolid 🤣🤣🤣 Acompañarme por más historias de terror como este jodido inmigrantes que miran con odio."
79562,Estamos viviendo una invasión inmigratoria y hay que decirlo todos los días.,0,0,0,1,0,2.6,Estamos viviendo una invasión de inmigración y debemos decirlo todos los días.
79560,"MENTION dale quedamos asi negra sucia, bostera tenes que ser  inmigrante de mierda  ",0,0,0,1,0,3.4,"Mencione dale como ese negro sucio, tienes que ser un inmigrante de mierda"
79559,Fui a los chinos a comprar durazno para hacerme un licuado y el que me atendio ni me saludo ni me dijo chau.  Inmigrante De Mierda   oh,0,0,0,1,0,2.6,"Fui a los chinos para comprar Peach para hacerme un batido y el que me asistió, me saludó o me dijo. Oh mierda inmigrante"
79558,Acabo de tirar a un inmigrante a las vías del tren,0,0,0,1,0,4.6,Acabo de sacar a un inmigrante en las vías del tren
79556,"Menas y bandas latinas de mierda, todas fuera de España. Son un puto cáncer a extirpar y a los que los protegeis deberían tiraros al océano",0,0,0,1,0,4.4,"Menas y bandas latinas de mierda, todas fuera de España. Son un maldito cáncer para eliminar y aquellos que los protegen deben tirar el océano"
79555,"Que bloqueen todo y fuera a todos los extranjeros, ya se escapó de las manos y si no hacen algo será peor porque la gente lo hará",0,0,0,1,0,2.6,"Que bloquean todo y fuera de todos los extranjeros, ya escaparon de sus manos y, si no hacen algo, será peor porque la gente lo hará"
79553,"Imaginad 100 habitantes, 90 azules, y 10 verdes. De los cuales, 7 verdes son delincuentes, y 10 azules, son delincuentes. Entre azules y verdes, ¿quiénes tienden a delinquir más? Efectivamente, los verdes. Eso mismo pasa con los inmigrantes. Esto es estadística, no racismo.",0,0,0,1,0,2.6,"Imagine 100 habitantes, 90 azules y 10 verdes. De los cuales, 7 verdes son criminales y 10 azules, son criminales. Entre azul y verde, ¿quién tiende a comprometerse más? De hecho, los Verdes. Eso sucede con los inmigrantes. Esto es estadístico, sin racismo."
79551,"Chavales a entrenar, que no solo hay que expulsar a los morenitos también en un futuro nos enfrentaremos a zombies rusos",0,0,0,1,0,3.6,"Niños para entrenar, no solo para expulsar a los morenitos también en el futuro nos enfrentaremos a zombis rusos"
79550,Que trabajo os apetece robar hoy?  inmigrantes   HASHTAG    no al racismo,0,0,0,1,0,3.6,¿Qué trabajo quieres robar hoy? Inmigrantes de hashtag no al racismo
79547,Cientos de Moros fingen vivir en la Región de Murcia y cobran el paro desde Marruecos. Ese debería ser el titular.,0,0,0,1,0,2.4,Cientos de moros pretenden vivir en la región de Murcia y cobrar el desempleo de Marruecos. Ese debería ser el titular.
79546,"Todos los inmigrantes son iguales, pero hay unos ""más iguales"" que otros...",0,0,0,1,0,3.0,"Todos los inmigrantes son iguales, pero hay algunos ""más iguales"" que otros ..."
79545,"""Esta noche 3 jóvenes han sido asesinado en Madrid. Los autores: inmigrantes.

Alguien tiene que acabar con esta inmigración descontrolada.""",0,0,0,1,0,3.2,"""Esta noche, 3 jóvenes han sido asesinados en Madrid. Los autores: inmigrantes.

Alguien tiene que terminar con esta inmigración incontrolada. """
79544,"MAS XENOFOBO QUE AYER
MENOS QUE MAÑANA",0,0,0,1,0,2.2,"Más xenófobo que ayer
Menos que mañana"
79543,"Indígenas Embera MALPARIDOS, HIJOS DE PUTA, CERDOS... y no lo voy a discutir con nadie.",0,0,0,1,0,3.8,"Malparidos indígenas Emberados, hijos de perras, cerdos ... y no lo discutiré con nadie."
79541,"Viajas en un micro lleno de indigenas, feel like ""danza con lobos""",0,0,0,1,0,3.6,"Viajas en un micro lleno de indigenas, te sientes como ""bailar con lobos"""
79539,"Moros que no trabajan comprando primeras marcas , yo trabajando , comprando marca blanca. Esa es la realidad en Vitoria, para mí pago marcas blancas y para ellos pago colacao. Tiene algún sentido? Alguien piensa hacer algo????",0,0,0,1,0,2.4,"Moros que no trabajan comprando las primeras marcas, trabajo, comprando marca blanca. Esa es la realidad en Vitoria, para mí pago las marcas blancas y por ellas de pago Colacao. Tiene sentido? ¿Alguien planea hacer algo?"
79538,A los negros de mierda que vienen a robar y bardear a este pueblo tranquilo hay que lincharlos,0,0,0,1,0,4.4,A la mierda negras que vienen a robar y navegar por esta tranquila ciudad tienes que lincharlos
79537,"""Ni muertos somos hombres, personas, seres humanos…Siempre inmigrantes""",0,0,0,1,0,3.2,"""Tampoco están muertos, hombres, personas, seres humanos ... siempre inmigrantes"""
79536,"Y vagos grandes también. Decía San Pablo: ""el que quiera comer que trabaje"". Ya tenemos bastantes vagos nativos para alimentar, como para recibir vagos delincuentes extranjeros y alimentarlos también, sin que den mal palo al agua.
Ahora me tachaís de xenófobo...",0,0,0,1,0,3.4,"Y grande vago también. Saint Paul dijo: ""El que quiere comer lo que funciona"". Ya tenemos suficiente vaga nativa para alimentar, como para recibir vagos criminales extranjeros y alimentarlos también, sin darle un palo malo al agua.
Ahora rebotes xenófobos ..."
79535,"A la carcel con todo estipo de gentuza, fuera de España! 
¿Q se creen, q nos creemos cuando dicen q han pagado 1.500€ o 4.000€ o 7.000€?. De verdad, q son unos delicuentes, simplemente, y la excusa es q son victimas y q ellas pensaron de buena fe todo",0,0,0,1,0,2.4,"¡A la cárcel con todo Stippe de Gentuza, fuera de España!
¿Qué creen, qué creemos cuando han pagado € 1,500 o € 4,000 o € 7,000? Realmente, son delicados, simplemente, y la excusa es que son víctimas y que pensaron en buena fe todo"
79572,"Más encima feos los csm, negros Qliaos hediondos a zanja, díganme xenofobo, racista, la wea que sea, me importan 100 mil hectáreas de callampas, me aburrí de toda esta mierda, No da para más !!  No Mas Inmigrantes  ",0,0,0,1,0,3.0,"Más arriba, el CSM, los negros que están teñidos para abandonar, dígame xenófobo, racista, el WEA, me importan las 100,000 hectáreas de callampas, me aburrí de toda esta mierda, ¡no da por más! No más inmigrantes"
79731,Ahora robaron en la Puma. Que hijos de puta negros de mierda !!!!!!,0,0,0,1,0,4.0,Ahora robaron en el Puma. ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡Ezas
79573,"No entiendo cómo puede ser que los panchitos, los putos moros y los chinos de mierda no se acaben de integrar en España, de verdad que no lo entiendo",0,0,0,1,0,3.8,"No entiendo cómo puede ser que los Panchitos, los moros y los chinos de la mierda no solo se integran en España, realmente no entiendo"
79577,"Negre: ¡Vamos a escuchar qué le pasó con un inmigrante!
Señora: Quiero denunciar que ya he tenido un problema con un marroquí. Vi que se paraba en una zona donde no se tenía que parar. Era un crío. Le miré de mala leche y pasó de mí. Pero yo pensé que me quería robar o algo.",0,0,0,1,0,3.4,"Negre: ¡Escuchemos lo que le pasó a un inmigrante!
Dama: Quiero informar que ya he tenido un problema con un marroquí. Vi que se detuvo en un área donde no tenía que parar. Era un niño. Lo miré con mala leche y me pasé. Pero pensé que quería robar o algo."
79613,"Pa los moros de mierda, que además de no saber disfrutar de una buena polla no pueden comer este manjar. Pd: No, no voy a respetar culturas que no me respetan a mi.",0,0,0,1,0,3.6,"Para las delicias de mierda, que además de no saber cómo disfrutar de una buena polla no puede comer esta delicadeza. PD: No, no respetaré las culturas que no me respeten."
79612,“Me cago en los putos moros de mierda”,0,0,0,1,0,3.4,"""Me cago en los puños de la mierda"""
79609,De niño Hitler por el día del maestro le regaló a la profe un desodorante y un judío pa que se bañara,0,0,0,1,0,3.8,"Cuando era niño Hitler para el día del maestro, le dio al maestro un desodorante y un judío para bañarse"
79608,"Visite este año el campo de concentración-resort-spa-ciudad de vacaciones de Sttuthof hoy Sztutowo, PL. Los presos judíos disponían hasta de dentista GRATIS . La última foto es un pequeño crematorio pero la propaganda lo llama cámara de gas.",0,0,0,1,0,4.2,"Visite este año la concentración-sort-spa-ciudad de vacthof ciADad hoy sztutowo, pl. Los prisioneros judíos tenían incluso un dentista libre. La última foto es un pequeño crematorio, pero la propaganda la llama cámara de gas."
79607,"como metes a 4 judios en un coche
-en el cenicero",0,0,0,1,0,4.6,"Cómo pones 4 judíos en un coche
-En el cenicero"
79606,Vale acabo de terminar de ver la peli de el niño del pijama de rayas y joder que asco de pelicula putos judíos de mierda ojala se extingan,0,0,0,1,0,4.8,"Vale, acabo de terminar de ver el El Niño de El Pajama de Stripe y la puta película que asco de la jodida película judía, espero que se extinguen"
79605,Los putos judíos es la raza más mierda de toda la historia se dicen ser perseguidos y se hacen las víctimas siempre.,0,0,0,1,0,4.4,La jodida judía es la carrera más de mierda de la historia que se dice que son perseguidas y las víctimas siempre se hacen.
79600,"Que se haga coger la xenofobia y el racismo, vos también inadi hijo de mil puta, tienen que prohibirle la entrada a estos inmigrantes de mierda",0,0,0,1,0,3.4,"Que se toman xenofobia y racismo, también hijo inadi."
79599,"sinceramente lo q esta haciendo putin me parece perfecto, putos ucranianos,la mayoría son negros e inmigrantes de clase baja,esa gente merece estar muerta, Putin God  ",0,0,0,1,0,5.0,"Honestamente, lo que Putin está haciendo parece perfecto, jodido ucraniano, la mayoría son negros de baja clase e inmigrantes, estas personas merecen estar muertas, Putin Dios"
79597,"Otro ""caso aislado"" porque si es  morito   no hay delito...",0,0,0,1,0,3.0,"Otro ""caso aislado"" porque si es Morito no hay delito ..."
79595,"no confío en estos negratas, la traición la noto en sus ojos.",0,0,0,1,0,3.8,"No confío en estos negros, noto la traición en sus ojos."
79593,Vuélvete a tu país pero no de vacaciones. No vuelvas moro de mierda.,0,0,0,1,0,4.0,Obtenga su país pero no de vacaciones. No devuelvas mierda.
79592,Necesitamos campos de concentración para Marroquíes. Tenemos que llenar Paracuellos de moros.,0,0,0,1,0,4.6,Necesitamos campos de concentración para marroquíes. Tenemos que llenar los moros.
79591,Cinco MOROS. El metro de Barcelona ya es igual de peligroso como el de París. Disfrutad lo votado.,0,0,0,1,0,3.8,Cinco moros. El metro de Barcelona ya es igualmente peligroso como el de París. Disfruta de la votación.
79590,"En su País, le cortan los huevos, aquí le damos 1.000 pavos al mes para que no se deprima y no le falte de nada. Así de mierdas somos.",0,0,0,1,0,3.4,"En su país, corta sus huevos, aquí damos 1,000 pavos al mes para que no se deprima y no carezca de nada. Así de mierda somos."
79589,"La Estación Central lleno de inmigrantes en carpas en plena Alameda, falta mano dura y enviarlos a su país  Hola Chile La Red  ",0,0,0,1,0,2.8,"La estación central llena de inmigrantes en tiendas de campaña en el medio de Alameda, falta una mano dura y los envía a su país, hola chile, la red"
